الترحيل يجب ان يكون من الغابات إلى بلادنهم مباشره غير ذالك مجرد تحويل مشكل من مكان معين إلى مكان آخر داخل البلاد,societe
إن النار التي نشعلها بشكل عشوائي في الغابة من أجل الشواء هي على الأرجح سبب الحرائق التي تجتاح لذا يجب علينا أن نتجنب هذه العادة السيئة والخطيرة,societe
ارتجاليه وعشواءيه التعامل مع المهاجرين سيجر على المغرب مشاكل لن يستطيع حلها مستقبلا وستدخله في مشاكل مع المنظمات الدوليهخصوصا بعد ان اصبحنا نرى الجيل التاني من المهاجرين يتكاتر ويتعاظم عددهالمغرب لا يحتاج لمهاجرين وجب اعادتهم الى بلدانهم ودون استشاره اي جهة مادام هؤلاء اخترقوا القانون ودخلوا الى المغرب بطرق غير قانونيه,societe
إجراءات بسيطة لحمايتنا من المخاطر إغلاق الصنبور بعد الاستخدام وخاصة في الأماكن العامة مثل المقاهي والمطاعم والمؤسسات إطفاء الحريق بشكل كامل بعد استخدامه وسط الغابات,societe
فعلا العمل الجمعوي و الحقوقي زوين لكنه يحب ان يكون ادا نسيتوا ما فعل هؤلاء المهاجرين الغير الشرعيين بمنطقة محطة ولاد زيان بالدار عوضا ما تدافعوان عنهمم لوحظ مكان امن لهم يحب ترحيلهم إلى بلدانهم لانهم يكونون كما يقال قنبلة موقوتة كما وقع بمحطة اولاد زيان حيث وجب استعمال القوة العمومية لانقاذ الوضع,societe
الترحيل يجب أن يتم لبلدانهم الأصلية و ليس للمدن المغربية الصغيرة,societe
الرسالة الى أمثال هؤلاء الحقوقيون والحقوقيات لما لا نسمع لهم همسا حول حقوق المغاربة وما الهدف من وراء هذا الاهتمام بالمهاجرين واي نوع الغير الشرعيينوما يمثلونه من تهديد لامن المغاربة ولاسيما لما نشاهده من بعض المشاهد التي تظهر مواجهتهم لرجال الشرطة بالعنف,societe
المهاجرون الافارقة اكبر كارثة وهم السبب في كل المصائب لا حول ولا قوة الا بالله اينما حلوا تجد الاوساخ والازبال والروائح الكريهة والناس اللذين يملكون سكناهم في هاذه الاماكن اصبحوا يفكرون في مغادرة سكناهم,societe
يجب ترحيلهم لبلدانهم او تركهم بالغابات او تركهم يدهبون لاوربا او اي بلد اخر الا المغرب وما على هاد العقوقيين الا ان ينقلوهم لبيوتهم الى بقاو فيهوم ويصرف على افريقي كتافو قد الجمل ويمشي يخدم عليه ويخليه ناعس فالدار مع ولادو,societe
تجدهم عند اشارات المرور يسترزقون بطريقة لا تقبل حيث يلحون ولا يستحيون انت تقول له ما كاينش وهو واقف ليك عند راسك وكيقول لك ارىو هناك من يشتمك بلغته لقد اصبحوا لا يطاقون خاصة قرب المحطاة الطرقية حيث يتواجدون بكثرة وينصبون اكواخا ويطبخون هناك و لا يوجد مراحيظ الروائح الكريهة والذباب والازبالحسبنا الله ونعم الوكيل,societe
الأبواب المفتوحة يجب تخصيصها للقضاء علي الرشوة والتفرعين والمحسوبية والزبونية التي تنهش إدارة الأمن وعدد كبير من موصفين القطاع الذين لا ينتضرون الراتب الشهري لان ما يربحونه من الرشوة يقدر بالملايين ويجب تعليم المواطن المغربي لكي لا يعطي الرشوة للبوليسي او الجادارمي أو الطبيب أو الفرملي أو القاضي القضاء عل الرشوة وباراكا من الكذوب,societe
بالتوفيق للشرطة يقومون بعمل جبار لمكافحة الجريمة والفساد تحياتي اخواني الكرام,societe
الحفاظ على الأسرة مرتبط بالحفاظ على شرع الله نقطة إلى السطر,societe
الحفاظ على الأسرة المغربية هو ترك تربية الاطفال لوالديهم ودعم القوة الشرائية ومراجعة البرامج التلفزية والمناهج التربية ومعلم مواطن استاد مواطن,societe
يجب ارجاع الأمور إلى سابق عهدها يعني الأمور بيد الرجل والعمل بشرع الله والقرآن وعدم تدخل الجمعيات في مشاكل الأسر,societe
شاهدت فيديو اثار غضبي لقيام شخص بالاعتداء على سيدة في طنجة واغتصابها كنت دائما اطلب تشديد عقوبة الاغتصاب وحماية المراة المغربية لاني ارى في تلك السيدة امي واختي وبنتي انا رجل واثار خنقي داك الفيديو واتمنى حقا اقصى أنواع العقوبات في حقه لو كان الحال في اوروبا او امريكا لسجن على الاقل قلت مسبقا العقوبات البديلة والمخففة خصوصا اذا طبقت على مجرمي الاغتصاب فستكون كارثة بكل المقايس,societe
يظهر بأن السيدة الوزيرة من الأفضل لها أن تهتم بجحافل الاطفال المشردين في الشوارع عوض إقتراح امور لا علاقة لها بالواقع,societe
ههه الله يهديك المعيشة غالية و نتي تقولي التكوينعطيني فلوس التكوين حسن ليااا,societe
للحفاظ على الأسرة يجب توفير فرص شغل للأزواج برواتب محترمةالأزمة المادية هي أصل كل الشر والمشاكل,societe
اتركو الامور كما كانت شرع الله لا مفر منه من اراد حقا الخير للمراة المغربية فليدافع على تشديد عقوبة الاغتصاب وحمايتها من التحرش والاعتداء ومعاقبة المجرمين والغاء قانون العقوبات البديلة اما تقاسم الارث والحرية المطلقة للمراة فمجرد امور لن تتحقق باذن الله لاننا دولة مسلمة والحمد لله,societe
المحافظة على الأسرة يكون بمنعكم لتصدير الخضر والفواكه حتى تحصل الأسر المغربية من كفايتها من وكفى من الفلسفة الجوفاء,societe
هل كل اجدادنا وجداتنا مروا بتكوين قبل الزواج ليربوا اجيالا حررت البلاد ورفعت رايته في كل المحافل لقد كانوا اميين ولكن كانوا رجالا ونساء بمعنى الكلمة اذن فالخلل في تفكيك الاسر اسبابه أشياء أخرى الكل لا يعرفها الا ربما السيدة الوزيرة,societe
أعتقد بأن أسباب إنهيار الأسرة المربية عديدة منها مثلا إنحلال أخلاقي والفقر والمخدرات وفقدان بوصلة التوجه الى الطريق الصحيح ألالة الوزيرة,societe
الحقوق للمرأة والمسؤولية للرجل عذاب للرجل وتفكيك للأسرة يجب تحميل المرأة المشتغلة جزأ من مسؤولية الانفاق على الاسرة والنفقة في حالة الطلاق حتى نحصر نزيف الطلاق الذي تتسارع اليه المرأة عند ابسط خلاف مع الرجل,societe
من اجل حث المغربيات على الحفاظ على تماسك الاسرة هو الابتعاد عن ما يبث في التلفزيون من مسلسلات التفاهة و الابتعاد عن الماكياج و الصباغات التي تظهر المرأة على غير حقيقتها قبل الزواج و تقديم ما بمكن من مساعدة لزوجها و نشر الايمان و ما جاءت به السنة المحمدية غير ذلك سيعتبر تجييشا على الازواج مما سيزيد الطين بلة اكثر,societe
زاعما جابت شي حاجة من عندها التكوين كاين ف اسبانيا و فرنسا كاين عزوف كبير عليه,societe
هذا هو مربط الفرس يا سادة قسما بالذي خلق السماوات والأرضلو أن المقبلين على الزواج يتلقون تكوينا في المستوى وامتحان في الأخير لمعرفة أهلية زواجه او زواجها من دونهلانخفضت مستويات الطلاق بأكثر من النصفولكن أين نحن من هذا,societe
اي تكوين تهدف اليه الوزيرة انه هدر للوقت والمال لان الدين سبقوا لم تكن تحتضنهم اية مراكز بل الاسرة والمجتمع كل يكمل الاخر لكن فقدنا الروابط الاسرية والمجتمعية زغلب علينا التقليد والرضوخ لقرارات اناس لاملة لهم ولادين الرجوع الى الاصل فضيلة ومركز كل بناء,societe
نعم للتكوين لكن يجب مراعاة الحالة المادية لهولاء المقبلين على الزواج الفقر سبب من اسباب الطلاق,societe
غير واقعيديروا التكوين بعدا غير في المهن راكم باقي متاخرين,societe
انا عندي الثقة الكاملة في الاجهزة الامنية ولكن خاص شويا ديال الصرامة مع بعض صناع المحتوى لي تينشرو خطاب الكراهية و التطرف هاد الايام مع اخبار التعديلات الجديدة في مدونة الاسرة خرجات بعض التعليقات المتطرفة المحرضة,societe
يجب مراقبة محتويات مشايخ وعلماء الدين على اليوتيوب وفي المساجد وصرامة في تطبيق القانون عليهمنحن مقبلون على تظاهرات عالمية في بلدنا التي ستعود علينا بالإستثمارات الإقتصاد يةو يجب محاربة التطرف والكراهية والظلامية,societe
كل فرد من المجتمع عليه أن يقوم بعمله بكل إتقان وتفان من المحتمع المدني ذوي التيات الحستة ببث الكلمة الطيبة صناع المحتوى في عالم التواصل الاجتماعيخاصة إذا علمنا أننا مقبلون على تظاهرات عالمية ستدر الخير العميم على وطننا الحبيب في ظل أمير المؤمنين صاحب الجلالة الملك محمد السادس نصره الله إن جارتنا اسبانيا انطلقت فعليا على السكة الصحيحة مع مونديال م ونحن ومثال ان شاء الله,societe
يجب تحديد أسباب التطرف بدقة وموضوعية وبدون محاباة ولو بسرية تامة ثم العمل على التصدي لجذور ه واقتلاعها من قبل الأجهزة ففي ذلك اقتصاد للجهد والفاعلية والمجاعة بعيدا عن من المستفيد فذلك مصير أمة و دولة و لقطع الطريق عن اي توظيف سياسي لشيطنة اي جهة في البلاد,societe
اتفقت كل الامم على محاربة كورونا بشتى الوسائل ورأينا الطوارئ والحجر وورقة التنقل الاستثنائية وورقة الخروج وشهادة التلقيح والاحصاء على وو العالم سيحقق نجاحات كبرى ضد التطرفات الدينية والقومية والايديولوجية وضد الاجرام والفساد إذا واجهوا الفقر والهشاشة والسيبة على النمط نفسه اما الشعارات البراقة حقوق انسان معاهدات دولية وو فقد انهارت في غزة تماما وبالتالي فالمجتمع المدني لا يمكن الا ان يكون مساعدا جانبيا امام هذا الزخم الظلامي الذي يضرب العالم باسره,societe
بالرغم من المجهودات المبذولة فإنها لم تصل بعد للمستوى المطلبوب و العناية بهده الفئة الاجتماعية التي يجب أن تحظى بمزيد من مخططات الإدماج الاجتماعي سواء ما يتعلق بالتشغيل و غيرها من الخدمات الاجتماعية,societe
مبادرة وخطوة مهمة نتمنى أن يحسن الناس استعمالها لتثمر النتائج النبيلة التي من أجلها أحدثت,societe
هنا يأتي دور الدكاء هل المنضومة المعلوماتية محمية كفاية أي خرق في المعلومات يهدد سلامة وأمان المشتكي,societe
هل الغرض من هذه المطالب هي إلغاء القصاص وشرع الله أكثر من مجرد الرغبة في إلغاء العقوبة نفسهاالمهم راه كلشي واضح,societe
السلام عليكم ورحمة الله وبركاتههم يطالبون بالغاء عقوبة الإعدام ونحن نطالب تنفيذهاكلنا مغاربة ولنا حق ايصال الصوتنطالب الجهات المعنية بتطبيق عقوبة الإعداموالسلام عليكم,societe
العكس هو اللي لازم يكون يجب الحكم بعقوبة الاعدام على كل من ارتكب جرم يستحق الاعدام و ليس هذا فقط بل تنفيذه,societe
هده الهيأت والجمعيات يجب ان تلغي التحرش والتنمر ببناتنا وأولادتنا الصغار في الشارع والمدرسةوان تتركنا على ديننا وأحكامهان تلغي الزيادات المتتاليه على لقمة عيشنا ان تلغي عيد الاضحى على الشعب الضعيف الي لا يجني سوى في دخله اليومي او أقلحتى الخبز والشاي اصبح بعيد المنالوان وأن وأن,societe
نحن كمغاربة نطالب بتطييق عقوبة الاعدام ضد القتلة والمجرمين وميتيمي الاطفال وقطاع الطرق والسفاحينونقول ان هذه الجمعيات المشبوهة لا تمثلنا كمواطنين,societe
مثل هاته الهيئات لا تفكر في الناس اللذين حرموا من فلذات اكبادهم بطعنة غادرة من قاتل لا يرحمتدافع عن القاتل عوض الدفاع عن المقتول,societe
غريب امر هذه الجمعيات المستخدمة يفكرون في المجرم وعأئلته ولايفكرون في الضحية وعائلته وحتى رأي المجتمع الحر الذي يطالب بتنفيذ عقوبة الإعدام والمجرم يستحق العذاب الذي يعيشه ونرجو له الإعدام,societe
هدا سؤال لجلال الملك محمد السادس الإعدام شرعه الله و هو مدكور في القرآن وواضح جدا و بعض الدولة تعمل به و هي تطبقه فلماذا في ما هو ضور القضاة هي مسؤلية القضاء و لكن تنفيده ضروري لكي يعم السلام,societe
هذه الجمعيات تناضل من أجل حق المجرم في الحياة وتهمل حق الضحية في موازينهم مختلة ودوافعهم غريبة العين بالعين والسن بالسن والجرحات قصاص نعم لعقوبة الإعدام لمن يستخف بالحق في الحياة للآخرين نطالب بتنفيذ العقوبة وليس فقط النطق بها,societe
و فين غادي نديروا النص الديني اللي فرض الاعدام,societe
يجب الإبقاء على هذه العقوبة حفاظا على إستقرار و وحدة المغرب و على ثوابته المعروفة,societe
الله ياخد الحق فهاد الهيئات او الجمعيات اللي معاهوم,societe
كاين شي نماذج كايرتكبوا جرائمالإعدام و قليل ف حقهميجب تفعيل تنفيذه و ليس إلغائه,societe
المغرب مقبل على تضاهرات عالمية و خصوصا كأس العالم يجب أن يعم الأمن و أن بضهر للعالم أن الإجرام في المغرب لا وجود له الإعدام يجب أن يطبق لكي يأخد كل مغربي العبرة من قتل نفسا كما قتل الناس جميعة,societe
الدول التي تطالب بإلغاء عقوبة الإعدام تعدم مجرميها و هي تمول هؤلاء الذين لاشغل لهم سوى خلق البلبلةالإعدام ليس ظلما و إنما هو عدل من قتل شخصا عمدا أو بهدف السرقة أو بسبب المخدرات و سلبه حياته يجب أن يعدم و تسلب منه المطالبين بإلغاء هذه العقوبة لو قتل أحد أقربائهم من طرف مجرم ستجدهم أول من يصرخ ويطالب بإعدام القاتل,societe
قال الله تعالى,societe
لماذا هؤلاء ينادون بإلغاء عقوبة الإعدام أليس موجودة في الشريعة الإسلاميةنحن نعيش تحت رحمة المجرمين وكل اسبوع اذ لم نقل كل يزم هناك ارواح تزهق رغم وجود هذه العقوبوكيف سيكون الأمر عند إزالتها ستعطون فرصة للمجرمين كي يزهقو ليس روح واحد بل يتمادى في ازهاق اكثر من روح في جريمة واحدة وهو يعرف انه سيحكم ب سنة فقط ومع مرور بضع سنوات سيحكم بالمحدد وبعدها يأتي العفولنرى ان سنة المحكم بها فيها مابين إلى سنة بعدها يخرج حرا ولا ينذمج مع يقوم بجراءم اخرى وهاكذانحن مع ابقاء الإعدام زحتى تنفيذه لكي نردع المجرميناو على الدولة استفتاء الشعب هل هم مع او ضد الإعدام,societe
للانسان الحق في معروف دينيا أسطر على كلمة أشباه البشر الذين يفوق اجرامهم حدود المنطقالحق في الحياة لمن أراد مساكنة الناس والعيش معهم الحق في الحياة لمجرمين يروعون الناس ويفزعونهم على شرفهم يستحق هؤولاء ان في حياتهم خطرا على يجب الابقاء على عقوبة الاعدام وتطبيقها على من اشباه البشر موتهم خير من تطبيق الاحكام للجميع من شرورهمالغاء عقوبة من استفحال كل مظاهر الجرائم المجرم يعرف مسبقا انه لن يعاقب يتمادى في الاعتداءات والخروج عن النصانتهى الكلام,societe
شخصيا مع إلغاء عقوبة الإعدام لكن للتهم المرتبطة بالرأي و المواقف السياسية أما القتلة و المجرمين فلا و ألف لا فالقتل لا يقابله إلا القتل,societe
بما ان الأمر لصالح الفريقين مع او ضد فلما المطالبة بإنجاز من شانه تعميق الجرحوإظهار نوع من التفوق والمجد على حساب الوحدة والتأزر و النيل من السلم العام بصفة خاصة ظلما وعدوانا وانتهى الموضوع,societe
أهل هاته المسماة بالهيئات الحقوقية واش واعيين وعارفين أنه يعيش معنا ومن بيننا إرهابيون لا يرحمون الروح البشرية وهناك مجرمون يغتصبون ثم يعذبون ثم يمزقون أجادا بشرية بريئة من أطفال وقاصرين عقوبة الإعدام هي أقل ما يمكن الحكم بها وتنفيدها في حق هؤلاء الطغاة,societe
مطالبة بالغاء العقوبة يزيد من توسيع عمليات الجريمة سوف تتكرر وتعود لدينا ظاهرة فاحلة في الاجرام وتزايد فيه لا نقصان منه,societe
اتمنى من القضاء المغربي ان يتوصل الى حل مشكل سوابق العدلية التي تمنع الالاف الاشخاص من ولوج سوق الشغل وبداية حياة جديدة,societe
يطيعون المنظمات الدولية ويخافون اكثر من طاعتهم الله ورسوله,societe
الإعدام تم الإعدام تم الإعدام المجرم قاتل الطفل البري دو الاربع سنوات مع اغتصاب والتمتيل بجتتهبلارحمةولاشفقة,societe
فعلا ان هديه الجمعيات لها الحق كيف تحكم بالإعدام وفى الاخير لايطبق تحكم المحكمة بالإعدام صورى لامعنا لهو لاكن لبد من تطبيقه علينا تطبيق الاعدام متل مصر السعودية امريكا الدول الوازنة وسوف تنتهى العربدة,societe
إلى هؤلاء الذين ينادون بإلغاء عقوبة الإعدام إياكم أن تغيروا اقوالكم أو أفكاركم حينما يغتصب أبناؤكم أو زوجاتكم أو يقتل أحد من أفراد عائلاتكم,societe
هاذ الهيئات وهاذ الجمعيات ديال الريع لي لملقا مايدير كايدير جمعية أو هيئة للحصول على الأموال من دافعي وفي الاخير كتلقاهم كيطالبو بشي مطالب لتدمير الوطن والمواطن والمجتمع مبغايتيش الإعدام ماتدير علاش تعدم وحتى واحد مغادي يجي يظلمك ويحكم عليك العريض هو مثلا إلى واحد قتل واش لي مات معندوش الحق في كان شعار هو العدالة والمساواة في الحقوق فهنا راه لازم لي خارج كيتعرض للناس في الشارع وكيدي ليهم رزقهم وكيضربهم ويخلي فيهم عهات مستدامة هذا خاصو اشنو غادي يزيد كايخون الأمانةالإعدام هو الحل لمن سولت له نفسه قتل نفس,societe
قبل الترخيص لمثل هاته يجب ان يؤدي اعضاؤها اليمين بأن عليهم التشبث بالوطنية والقانون والشريعة الاسلامية والا يضعوا ايديهم في ايدي اي اجنبي كيفما كان والا يمدوا ايديهم لتسلم اي رشوة على شكل هبة او هدية او دعم من اي كان وانهم يتحملون الوزر والمسؤولية امام الله وامام لسلطات المغربية وامام الشعب في اي عمل يقومون به او افكار يروجونها مصدرها غير مفكري الوطن وعلمائه وفقهائه,societe
يلا سالوا أصحاب تجريم الإجهاض والعلاقات مايسمونها الرضائية خرجوا لنا المدافعين عن المجرمين ودائما فكرة الحق في الحياة والمقتول غضرا الحق في الموت وغدا سيخرج ون لنا أصحاب المدونة وبعدهم الحرية والحريات والمسلسل غادي إلى ان يحققوا كل مايطالبون به من جمعيات وحقوقيين المواطن تائها,societe
كثر اللغط على الإعدام هل نتبع ما شرع الله ام نقبل بما تفتيه علينا جمعيات حقوقية أجنبية حتى التقرير جاء بالعرنسية الضاد عقيمة التواصل لو تعرض أحد اقرباءكم أو أحد اطفالكم للقتل والتشويه من طرف سفاح فهل تقرون بإلغاء الإعدام ولو أنه لا يشفي الغليل جوابكم طبعا سيكون لا الإعدام عبرة لكل من اعتبر وقصاص منطقي,societe
يجب تطبيق الإعدام في حق المجرمين,societe
لو سمع كلامي لجمعت كل الافعال المخالفة للقانون جناية تستحق الاعدام مع اعطاء كل جنحة صفة الجناية وعقوبتها الاعدام مباشرة هذا هو الاصلاح الحقيقي,societe
ليس غرضهم الاعدام او العقوبة نفسهابل هم يطمحون لمحو اشياء كثيرة من الشعب المغريي كل هاته الجمعيات تعمل لجهات خارجية و جلها في الآونة الأخيرة يجب على المغاربة الانتباه إلى الوطن لمذا لا يذهبون إلى أمريكا ويمنعونها من عقوبة الإعدام,societe
غا خليوها واخا موقوفة التنفيذ راه هكذا والكوارث مازال كتوقع اما اذاتحيدات هذا سنة لي كاينة ك أقصى حد ما نافعة لوالو كل جريمة والسنوات ديالها الميريكان يقدرو يوصلوهالك ل سنة ما تعيشهاش هداك شغلك,societe
متمنياتنا لهؤلاء الذين ينادون بالغاء عقوبة الإعدام بأن يعيشوا مآسي أهالي الضحايا المجني عليهم من طرف وحوش بشرية حتى نرى هل سيتستمرون بالمطالبة بالغاء عقوبة الإعدام,societe
أين هي حقوق الضحايا يا معدوا هذا هل قابلتم عائلات الضحايا مثل عائلة الشاب بدر وعائلتي السائحتين الأجنبيتين بجبال ماذا أنتم قائلون للله سبحانه وتعالى وقد فضلتم على دينه اتفاقيات دولية لا تطبقها إلا الدول الله تعالى وكتبنا عليهم فيها أن النفس بالنفس والعين بالعين والأنف بالأنف والأذن بالأذن والسن بالسن والجروح قصاصنرجو من السلطات المغربية إجراء استفتاء شعبي بشأن الإبقاء على عقوبة الإعدام أو إلغاءها وحينذاك تكون نتيجة الاستفتاء ملزمة للجميع بعد التصويت,societe
انا مواطنة مغربية أطالب بي تنفيد عقوبت الإعدام وليسه الحكم بيها فقط من قتلة نفس بغير حق يجب أن يقتل ماعدا أن كان قتل عن طريق الخطأ متلا دالك المجرم إلي غتصب طفل أربع سنوات وعدبه عداب شديد قبل اغتصابه ثم قتله هل يترا كم تعذب دالك طفل البريئ وهوا يمارس عليه دالك الوحش الاادمي كل أنواع العداب والله لو كونت قاضية متل هدا الوحش إلا انفد فيه حكم الإعدام نفس اليوم الدي يعرض علية ملفه,societe
نطالب بالحكم بالإعدام وتنفيده لكل من يستحق الاعدام بدون عاطفة استرزاق من طرف الجمعيات حقوق الإنسان المتطفلة,societe
نتمنى لهاته الهيئات ان تطعن اقاربهم بطعنات سكين أو تغتصب وتقتل وبعدها ننتظر ردة فعلهم او استجوابهم حول إلغاء عقوبة الاعدام يارب في أقرب وقت ممكن,societe
لا لإلغاء عقوبة الاعدام لكي لل تتفشى جرائم القتل وخيانة الوطن والاغتصاب,societe
بدل البكاء و النحيب على مجرم اقترف جرما خطيرا كان حري بكم أن تنادوا بتفعيل عقوبة الإعدام التي تظل متوقفة رغم صدور أحكام بتنفيذها,societe
يجب الإبقاء على عقوبة الإعدام بل يجب توسيعها على لتشمل اباطرة المخدرات لانهم يقتلون الشباب و ايضا ناهبي الأموال العمومية لانهم يفقرون الشعب,societe
كل مرة يخرج علينا علمانى مدعوم وله خلفية أجنبية ولا علاقة له بشرع الله العادل ولا يفقه فى دينه شيئا ولا الأحكام الشرعية ولا الحقوق والواجبات وما هو الفرق بين التشريع الجنائى الإسلامى والتشريع الجنائى الوضعى قوله تعالى الآية لو طبقنا هذه الآية الكريمة والتى هى من التشريع الجنائى الإسلامى على كل المجرمين واللصوص وناهبى المال العام والفاسدين لأصبح عندنا مجتمعا يستحق أن يقال عنه مجتمع أفلطونى أمن وأمان وازدهار وتنمية وانسجام وحب ووئام مجتمع مثالى قمة وقاعدة لكن هم يريدونه أن يبقى هكذا جهل وتخلف وبطالة وفساد منتشر فى كل مفاصل الدولة وووو وزيد وزيد حتى إلى سيدى بوزيد,societe
هم يطالبون بإلغاء عقوبة الإعدام ونحن بدورنا كمواطنين وكمجتمع مدني نطالب بتنفيذها والحكم الأغلبية وليس الأقلية,societe
أين تكون هذه الجمعية او الهيئة ضد تطبيق القساس عندما يتم قتل أشخاص لعدة أسباب و استباحة أرواح بريئة و تترك عائلات مكلومة سنوات او إلى الابد إتقوا الله و إرجعوا الى وعيكم و براكا من الطنز الخاوي الذي يقتل عمد يجب ان يلقى نفس المصير و من يرتكب جريمة تتسبب في عاهة يجب ان يدوق نفس المصير و أعلى أعضاء هذه الهيئة ان يتصلوا بعائلات المقتولين و يستمعوا لمآسيهم حتى يعرفوا حجم الكارثة التي تبقى عائلات خاصة أمهات و أرامل في جحيم الدنيافإذا كان أعضاء هذه الهيئة أن يصنفوا القتل في المكتاب فما عليهم إلا أن يحترموا احترام ماجاء فيهو السلام على سيدنا محمد صلى الله عليه و سلم,societe
عقوبة الإعدام يلخصها قول المولى عز وجل وإن لكم في القصاص حياة يا أولي الألباب علما منا أن القوانين والأحكام الوضعية تستمد قوتها من مصدري التشريع الإلاهي كتاب الله وسنة نبيه فعن أي إلغاءلعقوبة الإعدام يتحدث هؤلاء المغرضون,societe
كثير من الآباء من يؤدوا ثمن هذه المؤسسات الخاصة بطرق غير مشروعة على حساب الرشوة واختلاس أموال العام لأنها جد مكلفة وبالتالي يساهم هؤلاء في نشر الفساد المالي على حساب الشعب المقهور,societe
درست في مؤسسة ذات استقطاب محدود سابقا والان أدرس في الكلية وألمس أن أساتذة الجامعة مستواهم الأكاديمي و البيداغوجي أفضل كثير من المعاهد والمدارس,societe
في الحقيقة في سوق الشغل لا فرق بين خريج مدرسة عليا و حاصل على ماستر في جامعة يجب فقط ان يكون الطالب متمكن تقنيا و لغويا كما ان النظام المعترف به عالميا هو النظام الجامعي اجازة وحيد الذي تمتاز به مدرسة عليا هو عدد طلبة صغير في القسم و نظام لا يسمح بالغياب,societe
على الدولة أن تعيد النظر في مؤسسات الاستقطاب فهي سياسة تعليمية فرنسية لا تجدي نفعا وإنما تكرس الميز بين التلاميذعلى الدولة أن تهتم بالكليات الموجدة تحت رئاسة نظام الجامعة والعمل على تكوين طالب جامعي قادر التفكير والإبداع والنقد والتحليل وغلق أبواب مؤسسات الاستقطاب ترهق التلميذ والطالب وولي امرهم والدولة كذلك,societe
موضوع المقالة شائك ومتشعبلكن سأقف على بعض حالات التلاميذ الذين اعرفهم حق من هؤلاء مؤسسات التعليم العالي ذات الاستقطاب لأسباب ذاتية واخرى موضوعية مع مرور الوقت تعثروا لاسف بدراستهمولم يحققوا في النهاية ما كانوا يحلمون به طلبة لم يتم انتقاؤهم لولوج تلك المؤسسات بالنظر للنقط المحصل عليها بالباكفاتجهوا نحو الكليات ذات الاستقطاب منها وقد حالف الحظ العديد منهم في تحقيق مشاريعهم الشخصيةفي أولياء توفير الظروف الملائمة للإعداد الجيد للباكاما الباقي واحد نصيب,societe
لو تفضل هؤلاء الاغنياء وتقبلوا أداء قسط من واجبات الدراسة بكليات الطب وو والمدارس العليا للمهندسين المغربية لأصبحت جامعاتنا قبلة للطلبة المغاربة والافارقة ممن يصرفون بدون حساب عندما يوافقون أبنائهم الى الجامعات الأوربية,societe
بمختصر العبارة أسطر بألف خط على كلمة توجيه لأنه الشيء المصيري الذي يغير مسار حياة الإنسان اما للأفضل أو للأسوأالتفكير في التوجيه و ليس التفكير على كيفية الحصول على شهادة كرتونة أعرف أشخاص درسوا في المعاهد التقنية بمستوى إعدادي وانشؤوا مقاولة خاصة بهم وشغلوا معهم مهندسين و حاملي ماسترالتوجيه ثم التوجيه ثم حذاري ثم حذاري,societe
حسب رأي التنافس مهم داخل المدراس دات الاستقطاب المحدود كالاقسام التحضيرية بحيت يتم التكريس فكرة الاجتهاد من أجل الوصول الى الأول في القسم,societe
ؤالله ماكنتي كتقن اللغة الفرنسية كتابتا وقراءتا وكلاما لاخدمتي شي خدمة مزيانةغير هاد الصباح كنت فادارة ؤالله ماكين غير الفرنسية كتشيير,societe
نطلب من المعهد المغربي للتقييس أن يؤشر على المنتجات يتم فحصها ودراسة ضبط مثل هكذا منتجات أصبح أمرا فيه مجموعة من المكونات الضارة بالصحةومع كثرة وتنافس الشركات ندور في حلقة ما الله اللطف,economie
من بين الحلول التي أقترحها ـ الإسراع في تحلية مياه البحر لسد النقص الحاصل في وفرة الماء ـ زراعة الحبوب التي تتطلب ـ تغيير نمط الأكل فغالبية المغاربة يستهلكون الخبز و يضيعونه أكثر فعليهم الحفاظعلى جيوبهم و صحتهم,economie
الدقيق بجميع انواعه هو السبب الرئيسي لامراض السكري و الضغط و الجلد و الاعصاب و السرطاندراسات علمية,economie
تم تقليص المساحات المزروعة لبناء العمارات السكنية الفلاحون يبيعون أراضيهم بسب لوبي العقار و زحف العمرانعوضنا الفلاحة ببناء شقق أشبه لعلب السردين,economie
نستورد الحبوب نستورد الاغنام و الابقار فما هي نتائج المجهودات التي قامت بها وزارة الفلاحة و معاهد البحث و الاموال الطائلة التي نفقت على تطوير الفلاحة,economie
مصائب قوم عند قوم فوائدويجب مراقبة صارمة على تأمينات الفلاحية و خصوصا بشاوية و رحامنة و اسفي و الحوز يحرثون هكتارين و يستفيدون من دعم الجفاف على فوق هكتارالفلاح و مدير تأمين يفرحون عند عدم نزول الأمطارمثل محتكري الثبن لا يحبون شتاء لأنها تفسد تجارتهم,economie
السؤال يجب توجيهه إلى وزير الفلاحة ومدى نجاعة المخطط الاخضر للذي ربما لم يعطي نتائج جيدة,economie
تراجع منسوب الحبوب سببه الرئيس هو أغلب المزروعات من الحبوب واغلب الاراضي المحروثة عندنا سقويةكذلك هناك عبثية في تدبير الحصاد والوفرة تباع في السوق الداخلية وتصدر بأثمان موسم في السوق الداخلية وتستورد بأثمان صاروخية يطرح السؤال المحيرماهو دور التعاونيات الفلاحية في هاته,economie
نحطم أرقاما قياسية في تصدير الطماطم والخضر والفواكه ونشتكي من شح التساقطات لزراعة الحبوب الحل هو التركيز على إنتاج الحبوب للاستهلاك الوطني عوض التركيز على إنتاج الخضر والفواكه لا سيما في الأراضي الفلاحية للدولة الممنوحة للخواص,economie
